,S1_PM10,S1_PM25,S1_SO2,S1_NO2,S1_NOX,S1_NO,OUT
4079,38.52,19.24,5.49,20.83,22.67,1.84,2
4080,32.94,25.54,5.55,22.45,25.34,2.89,2
4081,36.32,19.14,5.66,22.8,26.59,3.79,2
4082,21.48,16.81,5.67,24.98,30.63,5.65,1
4083,15.59,13.53,5.53,31.29,38.66,7.37,1
4084,14.63,9.4,5.87,43.17,53.15,9.98,2
4085,20.42,17.1,5.75,33.44,39.84,6.4,2
4086,26.0,21.24,5.91,31.46,35.3,3.84,2
4087,26.25,14.33,5.73,43.58,47.12,3.54,2
4088,23.94,10.26,5.82,71.06,75.48,4.42,3
4089,21.9,9.24,5.73,100.58,130.56,29.98,2
4090,27.06,8.95,5.63,63.65,77.3,13.65,2
4091,27.12,19.72,5.57,60.85,69.36,8.51,2
4092,22.82,19.72,5.4,56.82,62.0,5.18,2
4093,19.73,18.91,5.77,86.4,106.12,19.72,2
4094,19.49,19.42,5.51,84.41,106.59,22.18,2
4095,26.46,16.19,5.42,70.84,82.13,11.29,2
4096,29.23,20.28,5.76,65.33,75.97,10.64,2
4097,24.66,22.67,5.5,25.97,27.78,1.81,2
4098,21.22,16.54,5.82,31.0,32.66,1.66,1
4099,20.46,11.96,5.24,39.65,44.39,4.74,2
4100,28.58,10.95,5.82,64.28,92.46,28.18,3
4101,28.4,23.23,5.98,118.79,230.87,112.08,3
4102,48.52,29.79,5.76,103.32,185.25,81.93,3
4103,48.19,29.92,6.33,112.62,195.01,82.39,3
4104,43.82,31.17,6.11,97.08,154.12,57.04,3
4105,38.39,34.31,6.34,107.54,171.99,64.45,3
4106,44.85,28.89,6.43,107.32,163.96,56.64,3
4107,59.86,41.32,6.82,97.39,138.35,40.96,3
4108,65.12,48.64,6.55,102.91,149.02,46.11,4
4109,71.76,61.54,7.11,105.45,159.08,53.63,4
4110,83.31,66.34,6.39,91.06,121.54,30.48,3
4111,84.98,42.91,6.62,123.02,205.14,82.12,4
4112,69.71,59.71,6.7,125.52,213.26,87.74,3
4113,69.44,46.85,6.65,85.1,123.69,38.59,3
4114,66.62,48.13,5.92,42.13,49.44,7.31,3
4115,58.02,44.6,5.61,39.15,44.12,4.97,2
4116,35.65,28.68,5.62,31.24,34.79,3.55,2
4117,24.42,22.94,4.81,27.56,32.28,4.72,2
4118,26.7,15.76,4.45,16.38,18.08,1.7,1
4119,24.02,12.21,4.5,18.63,20.11,1.48,1
4120,18.86,10.71,4.57,16.88,17.48,0.6,1
4121,16.73,8.85,4.62,14.91,15.51,0.6,1
4122,18.11,6.67,4.88,23.95,25.57,1.62,1
4123,22.42,5.98,4.8,47.56,53.44,5.88,2
4124,22.77,5.52,4.74,75.98,97.92,21.94,2
4125,18.94,8.08,4.8,72.82,93.48,20.66,2
4126,20.61,10.4,5.44,67.6,85.64,18.04,2
4127,25.94,19.04,5.72,40.24,48.91,8.67,2
4128,23.74,21.46,5.24,22.56,27.31,4.75,1
4129,18.9,14.54,5.04,17.69,20.55,2.86,1
4130,16.08,10.4,5.3,21.17,25.53,4.36,1
4131,13.62,8.77,5.31,19.04,22.37,3.33,1
4132,12.42,8.56,5.12,26.48,32.76,6.28,1
4133,21.04,7.34,5.34,41.5,48.79,7.29,2
4134,33.05,6.18,5.15,84.53,109.46,24.93,3
4135,34.14,21.68,5.29,112.01,164.81,52.8,3
4136,45.06,30.76,5.01,101.84,155.91,54.07,3
4137,54.67,33.48,4.83,86.8,123.88,37.08,2
4138,47.31,29.51,5.09,97.63,147.63,50.0,3
4139,38.06,18.76,5.44,118.9,203.84,84.94,2
4140,38.74,22.53,5.37,90.85,139.98,49.13,3
4141,53.68,22.15,5.18,108.44,195.5,87.06,3
4142,62.05,15.76,4.3,74.4,113.92,39.52,3
4143,62.92,27.9,4.43,65.2,95.86,30.66,3
4144,53.37,40.73,4.31,53.42,67.69,14.27,3
4145,45.13,36.85,3.82,47.53,55.08,7.55,3
4146,40.92,35.25,4.18,48.59,64.12,15.53,3
4147,35.27,33.32,4.59,77.2,139.35,62.15,3
4148,44.86,27.54,5.32,109.0,214.21,105.21,3
4149,56.65,27.35,5.77,111.8,228.94,117.14,3
4150,57.83,41.18,6.11,110.89,219.19,108.3,3
4151,78.81,24.59,6.79,107.6,194.69,87.09,3
4152,89.43,53.2,6.58,82.22,126.11,43.89,4
4153,71.94,69.7,6.11,62.52,84.62,22.1,3
4154,57.84,39.07,5.8,41.86,52.2,10.34,3
4155,50.9,32.69,6.05,35.92,43.05,7.13,2
4156,44.79,27.48,5.8,36.11,43.53,7.42,2
4157,34.47,17.1,6.0,47.64,55.39,7.75,3
4158,33.37,11.54,5.86,117.49,178.04,60.55,4
4159,50.97,20.92,6.63,237.32,493.01,255.69,4
4160,73.78,47.23,7.04,289.28,644.91,355.63,4
4161,55.84,51.46,7.37,326.55,752.25,425.7,3
4162,63.22,25.35,6.08,164.94,335.95,171.01,4
4163,66.28,62.25,5.38,108.76,189.64,80.88,4
4164,90.99,63.23,5.09,114.1,204.55,90.45,4
4165,75.4,66.14,5.07,83.93,130.93,47.0,3
4166,57.95,53.31,5.05,79.62,132.35,52.73,3
4167,43.89,41.18,4.71,65.06,97.91,32.85,3
4168,43.46,33.26,4.68,68.15,111.11,42.96,3
4169,50.84,35.0,4.68,87.56,161.26,73.7,3
4170,51.24,47.69,5.45,117.19,243.79,126.6,3
4171,54.74,53.42,6.0,172.01,376.86,204.85,4
4172,70.4,61.8,6.66,179.89,392.94,213.05,4
4173,79.88,58.68,6.12,109.22,194.47,85.25,4
4174,88.18,59.89,6.74,90.36,145.12,54.76,4
4175,91.65,50.88,5.21,59.38,78.97,19.59,4
4176,71.36,55.82,5.32,49.4,62.2,12.8,3
4177,56.87,48.19,5.22,50.53,65.18,14.65,2
4178,27.34,26.29,5.39,40.66,54.45,13.79,2
4179,22.8,16.92,5.91,33.38,39.86,6.48,1
4180,22.09,11.54,5.39,43.98,51.39,7.41,1
4181,22.11,8.96,5.04,47.81,57.03,9.22,2
4182,22.69,14.99,5.32,56.44,68.69,12.25,2
4183,28.42,16.86,5.32,51.07,59.09,8.02,2
4184,28.86,12.23,5.51,59.11,68.57,9.46,3
4185,33.39,32.99,5.54,69.15,98.04,28.89,2
4186,29.72,24.35,6.04,68.33,92.46,24.13,2
4187,29.49,27.84,5.98,73.65,102.73,29.08,2
4188,31.75,26.43,5.28,25.49,28.67,3.18,2
4189,27.37,17.54,5.18,35.36,38.38,3.02,1
4190,22.64,12.87,4.83,46.22,50.55,4.33,2
4191,24.05,18.02,5.15,48.57,53.58,5.01,2
4192,25.51,18.4,4.59,50.96,56.49,5.53,2
4193,38.35,10.13,4.71,93.59,145.71,52.12,3
4194,40.39,19.12,5.5,159.23,313.32,154.09,3
4195,41.71,30.45,5.81,105.84,177.85,72.01,3
4196,50.86,31.91,5.46,80.11,121.27,41.16,3
4197,52.98,33.18,5.62,85.2,133.25,48.05,3
4198,44.78,32.16,5.46,68.98,92.22,23.24,3
4199,43.68,30.07,5.9,76.12,120.72,44.6,3
4200,50.29,37.62,5.79,69.28,105.48,36.2,3
4201,49.7,35.99,5.84,71.13,117.44,46.31,3
4202,49.43,34.06,5.8,97.18,181.99,84.81,3
4203,58.45,47.08,6.03,106.04,203.12,97.08,4
4204,70.11,59.57,7.07,129.69,260.99,131.3,4
4205,77.78,73.0,6.36,99.92,181.67,81.75,4
4206,86.81,76.41,7.01,103.21,178.58,75.37,3
4207,79.52,54.53,6.76,86.94,140.89,53.95,4
4208,87.69,64.85,7.02,105.18,173.91,68.73,3
4209,48.38,46.53,5.82,31.04,36.41,5.37,3
4210,37.15,36.72,5.92,28.16,31.32,3.16,2
4211,31.26,22.14,5.26,37.15,44.23,7.08,2
4212,25.56,15.13,5.04,36.01,42.26,6.25,1
4213,18.84,10.85,4.86,36.21,41.09,4.88,2
4214,20.12,16.65,5.17,53.59,59.58,5.99,2
4215,23.35,16.05,4.97,47.7,54.65,6.95,2
4216,15.91,15.59,4.85,43.96,48.94,4.98,1
4217,20.49,11.27,5.52,26.95,30.25,3.3,1
4218,21.07,8.96,4.81,18.92,20.85,1.93,1
4219,15.75,8.25,4.58,19.21,19.93,0.72,1
4220,14.29,8.14,4.33,17.99,18.26,0.27,1
4221,18.51,13.19,4.75,17.88,18.72,0.84,1
4222,18.75,14.11,6.24,19.91,22.87,2.96,1
4223,16.18,10.77,7.37,19.66,21.02,1.36,1
4224,15.71,9.14,8.03,22.93,25.71,2.78,1
4225,14.46,6.92,8.79,22.13,25.76,3.63,1
4226,15.76,6.91,8.5,20.28,24.32,4.04,1
4227,16.2,7.75,6.14,20.68,25.17,4.49,1
4228,16.07,6.96,5.66,22.49,27.22,4.73,1
4229,16.08,7.25,5.37,25.18,31.96,6.78,1
4230,20.93,9.52,5.49,26.85,36.96,10.11,2
4231,27.35,17.76,6.38,30.47,41.12,10.65,2
4232,25.32,19.34,5.74,31.07,41.09,10.02,1
4233,20.49,12.42,5.4,30.79,41.18,10.39,1
4234,17.88,7.71,5.14,32.05,40.41,8.36,1
4235,16.42,6.73,5.09,33.98,43.64,9.66,1
4236,15.24,7.14,4.97,29.42,36.46,7.04,1
4237,16.47,7.84,5.04,29.64,36.79,7.15,1
4238,16.36,8.4,5.48,29.66,36.93,7.27,2
4239,33.3,26.25,6.38,30.13,37.29,7.16,3
4240,42.74,41.09,6.38,28.83,35.42,6.59,3
4241,32.52,31.72,4.97,22.21,25.36,3.15,2
4242,24.98,18.64,4.28,19.99,21.42,1.43,1
4243,19.27,12.2,4.02,19.33,20.22,0.89,1
4244,15.75,9.4,4.65,17.61,18.78,1.17,1
4245,20.45,10.62,4.85,20.64,22.63,1.99,2
4246,21.41,15.43,4.75,17.99,18.66,0.67,1
4247,16.32,14.94,4.36,26.57,29.78,3.21,2
4248,17.89,11.44,4.54,58.88,73.63,14.75,2
4249,23.36,20.59,5.61,22.9,28.5,5.6,2
4250,28.94,27.5,5.63,27.36,35.18,7.82,2
4251,32.4,17.7,6.06,24.33,31.07,6.74,1
4252,24.82,12.58,6.27,27.92,33.9,5.98,2
4253,27.75,10.01,5.52,30.56,36.2,5.64,2
4254,26.67,11.34,6.03,31.58,38.2,6.62,1
4255,23.63,11.34,5.72,42.92,52.63,9.71,2
4256,30.17,8.54,5.3,46.67,55.91,9.24,2
4257,28.13,26.12,5.81,50.01,61.44,11.43,3
4258,35.44,30.07,5.76,33.83,38.68,4.85,2
4259,31.28,28.69,5.6,40.4,45.19,4.79,2
4260,24.81,22.92,5.31,38.92,44.09,5.17,2
4261,22.02,17.52,5.32,43.51,49.61,6.1,2
4262,28.06,26.94,5.45,33.03,35.65,2.62,2
4263,31.04,26.03,5.48,23.57,25.89,2.32,2
4264,22.14,16.66,5.66,34.63,38.1,3.47,2
4265,23.56,20.19,5.78,28.99,30.7,1.71,2
4266,24.12,21.42,5.51,32.85,35.04,2.19,2
4267,23.98,22.38,5.59,39.42,49.81,10.39,2
4268,31.29,24.45,5.91,60.08,78.2,18.12,3
4269,32.0,31.42,6.32,113.23,191.98,78.75,3
4270,39.75,39.45,8.53,49.88,68.13,18.25,3
4271,38.02,35.3,13.08,36.41,49.64,13.23,2
4272,29.5,26.7,13.58,32.88,43.24,10.36,2
4273,24.84,20.56,11.31,29.47,37.25,7.78,2
4274,24.88,16.92,10.04,28.19,34.81,6.62,2
4275,29.05,14.5,9.35,33.32,42.32,9.0,2
4276,29.52,10.28,10.04,32.22,39.64,7.42,2
4277,26.44,7.9,9.5,31.91,36.91,5.0,3
4278,35.2,5.7,8.47,102.24,164.99,62.75,3
4279,59.27,5.1,8.18,175.1,328.65,153.55,3
4280,68.42,5.02,7.14,149.59,269.91,120.32,3
4281,65.42,4.8,7.54,192.75,380.82,188.07,3
4282,66.25,4.66,7.38,136.22,249.69,113.47,3
4283,70.62,4.4,7.58,125.77,235.18,109.41,3
4284,68.71,3.96,7.81,116.91,215.13,98.22,3
4285,56.75,3.67,6.32,98.18,173.29,75.11,3
4286,55.96,4.39,5.75,81.62,129.57,47.95,3
4287,63.67,5.0,5.66,82.87,135.27,52.4,3
4288,66.46,4.57,5.72,74.61,117.72,43.11,3
4289,63.7,4.37,5.57,74.16,117.09,42.93,3
4290,57.46,4.73,5.54,77.1,124.32,47.22,3
4291,50.09,4.48,6.24,79.2,130.67,51.47,3
4292,40.37,4.45,6.53,167.92,358.37,190.45,3
4293,55.86,5.12,8.52,119.37,233.46,114.09,3
4294,42.81,5.36,8.61,158.04,325.51,167.47,3
4295,52.62,6.35,11.17,137.04,252.62,115.58,3
4296,89.88,6.46,11.07,139.85,240.36,100.51,3
4297,88.03,6.33,12.13,176.73,300.78,124.05,3
4298,84.36,7.17,10.13,116.67,171.78,55.11,3
4299,73.44,6.84,8.66,89.99,122.64,32.65,3
4300,51.97,6.17,8.01,93.4,126.41,33.01,3
4301,52.32,5.96,8.32,119.35,166.72,47.37,3
4302,66.85,5.72,8.33,172.48,291.54,119.06,4
4303,78.91,5.37,8.35,273.17,558.04,284.87,4
4304,47.75,4.92,9.39,374.15,817.65,443.5,4
4305,36.77,4.7,9.0,322.82,693.18,370.36,4
4306,50.72,4.97,8.22,207.65,409.0,201.35,4
4307,41.82,5.38,8.23,238.6,493.76,255.16,3
4308,42.06,5.59,8.34,176.4,345.21,168.81,3
4309,29.15,5.86,6.29,134.95,243.34,108.39,3
4310,49.96,5.83,7.25,117.88,203.58,85.7,3
4311,68.39,5.36,5.03,113.67,191.71,78.04,3
4312,70.24,4.54,4.89,109.17,184.56,75.39,3
4313,61.19,4.5,4.41,99.88,166.81,66.93,3
4314,48.52,4.38,4.02,102.15,179.08,76.93,3
4315,53.68,4.11,4.2,122.02,229.07,107.05,3
4316,69.45,3.94,5.08,184.58,388.29,203.71,3
4317,81.43,4.08,4.68,146.38,296.69,150.31,3
4318,59.44,4.5,6.06,197.4,414.99,217.59,4
4319,44.88,4.69,7.14,201.15,386.58,185.43,3
4320,50.99,5.0,7.97,81.53,130.24,48.71,3
4321,56.51,6.11,6.27,33.98,42.93,8.95,3
4322,61.41,6.41,6.14,38.38,47.14,8.76,3
4323,54.16,5.54,6.57,36.05,43.88,7.83,2
4324,39.22,5.57,5.51,39.8,46.35,6.55,3
4325,62.18,5.47,5.02,59.19,73.71,14.52,3
4326,74.48,5.18,5.43,80.53,110.61,30.08,3
4327,62.47,5.24,4.29,102.52,155.75,53.23,3
4328,76.58,5.04,4.58,139.68,256.71,117.03,3
4329,57.09,5.08,4.59,162.19,311.13,148.94,3
4330,59.26,4.66,4.01,77.36,117.21,39.85,3
4331,71.57,4.23,3.87,82.7,125.68,42.98,3
4332,69.43,3.96,3.16,59.45,76.49,17.04,2
4333,46.74,3.47,5.58,74.85,108.11,33.26,3
4334,64.18,3.64,5.34,62.85,87.03,24.18,3
4335,62.19,4.31,4.9,58.66,80.88,22.22,3
4336,64.45,4.97,4.65,61.05,85.42,24.37,2
4337,42.3,5.11,4.93,65.55,88.29,22.74,3
4338,75.4,5.29,4.92,53.54,65.9,12.36,3
4339,73.47,5.54,4.9,71.42,110.31,38.89,3
4340,84.94,5.2,5.53,111.46,212.97,101.51,3
4341,56.77,5.09,5.74,150.79,314.59,163.8,3
4342,46.48,5.4,5.31,125.02,245.04,120.02,3
4343,69.17,5.22,5.51,39.65,52.82,13.17,3
4344,71.09,5.31,5.85,36.24,46.06,9.82,2
4345,36.51,5.4,6.88,28.68,37.81,9.13,3
4346,71.02,5.95,6.62,31.98,43.34,11.36,3
4347,60.09,6.17,7.44,38.14,49.39,11.25,3
4348,64.24,6.11,7.43,38.17,48.25,10.08,3
4349,61.98,6.04,6.81,53.88,67.21,13.33,3
4350,50.4,5.43,6.37,72.33,89.63,17.3,2
4351,43.28,5.07,5.43,85.59,123.84,38.25,3
4352,66.01,5.36,5.59,125.38,222.56,97.18,3
4353,63.96,5.45,5.17,88.94,129.83,40.89,3
4354,59.52,5.64,5.51,111.42,191.35,79.93,3
4355,63.42,5.8,5.11,103.95,171.55,67.6,3
4356,69.72,4.93,5.18,53.66,71.53,17.87,3
4357,65.32,4.62,6.02,40.02,47.17,7.15,3
4358,61.32,5.02,5.78,48.52,56.43,7.91,3
4359,71.56,5.11,5.27,67.89,80.34,12.45,2
4360,46.03,5.06,5.14,76.78,98.53,21.75,2
4361,47.59,5.38,5.24,62.46,76.31,13.85,3
4362,67.75,5.76,5.31,96.94,153.81,56.87,3
4363,85.13,5.16,5.33,86.65,126.83,40.18,3
4364,70.91,4.68,5.95,106.11,178.92,72.81,3
4365,61.53,5.29,6.13,100.52,184.44,83.92,3
4366,57.45,5.22,5.45,20.07,22.18,2.11,2
4367,48.59,5.34,5.17,18.97,21.12,2.15,3
4368,55.78,5.45,5.6,33.12,38.1,4.98,2
4369,37.34,5.26,5.73,48.15,58.4,10.25,2
4370,48.15,5.42,5.73,40.2,45.29,5.09,3
4371,52.17,5.68,5.94,26.27,29.0,2.73,2
4372,48.07,5.94,5.49,23.89,26.25,2.36,2
4373,28.16,5.98,5.61,17.89,19.51,1.62,3
4374,53.91,6.12,5.5,15.66,17.53,1.87,3
4375,77.08,5.86,5.46,30.9,34.16,3.26,2
4376,48.73,5.17,5.54,51.85,56.08,4.23,3
4377,53.77,5.45,5.21,56.29,63.89,7.6,4
4378,92.04,5.83,5.35,50.19,60.98,10.79,2
4379,46.18,5.88,5.1,14.41,15.16,0.75,3
4380,58.1,5.71,5.23,11.91,12.35,0.44,3
4381,72.04,5.21,5.31,12.99,13.39,0.4,3
4382,51.97,4.65,5.11,11.87,12.06,0.19,2
4383,49.48,4.17,4.76,13.55,13.7,0.15,3
4384,73.04,4.68,4.9,12.64,12.98,0.34,2
4385,35.06,5.18,5.32,15.35,18.34,2.99,3
4386,77.54,5.46,5.09,17.5,18.28,0.78,3
4387,52.88,5.23,4.91,13.79,14.29,0.5,3
4388,63.9,4.95,4.94,13.69,14.42,0.73,3
4389,60.24,4.85,5.09,17.23,18.99,1.76,3
4390,72.15,5.07,5.22,17.49,19.32,1.83,3
4391,56.66,6.89,4.67,24.85,29.4,4.55,3
4392,62.58,7.52,4.76,24.19,28.38,4.19,3
4393,81.18,7.75,4.44,29.52,35.33,5.81,3
4394,79.03,6.96,5.06,29.43,36.63,7.2,3
4395,64.05,5.6,5.35,31.05,37.93,6.88,2
4396,39.19,4.83,5.75,35.9,43.28,7.38,3
4397,53.86,3.92,5.53,42.63,51.77,9.14,2
4398,45.88,3.46,5.65,39.88,48.84,8.96,3
4399,87.66,3.91,5.71,46.71,56.0,9.29,3
4400,64.76,4.05,5.7,38.04,44.31,6.27,4
4401,93.47,4.34,5.53,38.03,45.24,7.21,3
4402,67.74,4.72,5.87,39.31,46.11,6.8,3
4403,57.54,5.17,5.73,27.54,30.25,2.71,3
4404,72.21,5.52,5.62,26.42,28.75,2.33,3
4405,69.18,5.54,5.39,20.95,21.24,0.29,2
4406,41.82,4.94,6.45,20.29,21.14,0.85,3
4407,52.34,4.37,6.51,19.91,20.42,0.51,3
4408,58.5,4.45,6.37,22.98,26.52,3.54,3
4409,78.49,4.49,5.99,31.43,36.32,4.89,3
4410,59.82,4.1,5.95,51.36,64.86,13.5,3
4411,71.21,3.55,6.5,51.97,65.64,13.67,2
4412,29.09,3.66,6.09,38.89,47.8,8.91,3
4413,63.24,4.64,6.7,32.82,41.36,8.54,3
4414,63.13,5.04,7.35,29.67,36.27,6.6,3
4415,58.63,5.1,7.25,28.31,35.37,7.06,3
4416,58.21,5.01,6.79,30.39,40.32,9.93,3
4417,55.96,4.66,6.88,27.98,34.99,7.01,3
4418,62.81,6.85,6.31,32.26,40.49,8.23,3
4419,68.73,8.03,6.8,38.98,46.96,7.98,3
4420,62.02,6.2,7.58,52.81,64.8,11.99,3
4421,53.72,4.6,7.84,66.9,82.41,15.51,3
4422,71.28,4.12,7.94,68.07,87.09,19.02,3
4423,59.43,4.52,8.17,55.01,67.82,12.81,2
4424,49.66,4.71,7.38,43.47,52.22,8.75,3
4425,55.78,4.61,6.91,36.51,42.82,6.31,3
4426,87.77,6.19,6.72,29.05,32.72,3.67,3
4427,81.3,6.31,6.22,31.26,34.69,3.43,2
4428,37.09,4.66,6.67,26.42,27.63,1.21,3
4429,52.09,3.83,7.46,27.47,28.49,1.02,3
4430,56.82,4.06,7.54,31.39,34.06,2.67,3
4431,85.94,4.45,6.91,36.93,39.25,2.32,3
4432,74.26,4.89,7.23,46.05,49.91,3.86,3
4433,63.83,5.28,7.39,91.67,141.44,49.77,3
4434,73.53,5.3,8.15,79.81,119.16,39.35,3
4435,60.47,5.43,12.1,140.32,275.67,135.35,3
4436,46.85,6.3,15.28,127.65,237.68,110.03,3
4437,70.29,7.96,13.89,94.25,152.39,58.14,3
4438,53.14,9.54,11.82,69.77,104.13,34.36,2
4439,48.04,8.54,11.32,61.52,88.39,26.87,3
4440,51.85,6.79,10.02,56.11,75.1,18.99,3
4441,67.69,5.54,8.35,42.88,53.73,10.85,3
4442,69.0,5.05,7.46,34.21,43.33,9.12,2
4443,42.92,4.97,6.99,45.9,54.02,8.12,3
4444,63.64,5.08,6.61,60.46,69.37,8.91,2
4445,31.0,5.39,6.32,68.96,81.32,12.36,3
4446,53.12,5.21,6.54,79.37,97.29,17.92,3
4447,66.05,5.29,6.61,53.6,59.6,6.0,3
4448,79.31,5.19,6.68,61.5,67.8,6.3,2
4449,46.74,5.0,7.91,83.43,119.26,35.83,3
4450,56.21,5.24,6.98,51.34,65.14,13.8,3
4451,77.91,5.03,6.15,56.22,66.72,10.5,3
4452,58.87,4.53,6.5,64.72,72.96,8.24,2
4453,37.69,4.4,7.1,60.07,66.35,6.28,3
4454,58.37,4.62,7.63,66.11,74.2,8.09,3
4455,69.43,4.82,7.76,62.88,68.53,5.65,3
4456,50.91,4.66,6.94,54.6,57.9,3.3,2
4457,45.13,5.1,7.18,83.9,113.28,29.38,3
4458,82.46,5.76,6.94,119.68,200.1,80.42,4
4459,45.68,5.45,7.69,202.46,403.77,201.31,3
4460,64.69,5.48,7.43,120.09,225.21,105.12,2
4461,46.83,7.05,6.47,57.72,69.57,11.85,3
4462,55.72,7.47,6.16,43.33,48.38,5.05,2
4463,46.84,6.39,6.66,20.74,23.79,3.05,3
4464,74.4,5.49,6.24,19.74,22.76,3.02,3
4465,54.57,5.1,5.68,18.04,20.45,2.41,3
4466,65.67,5.4,5.6,21.89,24.74,2.85,3
4467,74.6,5.43,5.5,20.46,22.59,2.13,3
4468,64.33,5.28,5.72,29.42,32.35,2.93,3
4469,75.05,5.2,5.26,32.27,36.45,4.18,3
4470,62.05,5.0,5.39,60.47,71.49,11.02,3
4471,64.5,4.61,5.79,82.59,103.37,20.78,2
4472,45.55,4.41,5.32,43.54,52.85,9.31,3
4473,57.74,4.51,5.23,42.69,47.74,5.05,2
4474,44.92,3.99,5.73,84.96,108.96,24.0,2
4475,43.88,3.8,5.42,47.06,50.67,3.61,2
4476,47.61,4.4,5.28,19.54,20.13,0.59,3
4477,59.61,5.19,5.37,51.01,56.87,5.86,2
4478,31.02,5.62,5.23,65.2,69.74,4.54,3
4479,50.04,5.3,5.21,70.71,78.66,7.95,3
4480,60.45,4.65,5.31,41.49,46.91,5.42,3
4481,55.84,4.33,5.08,57.78,69.96,12.18,3
4482,51.24,4.27,4.88,56.75,70.22,13.47,2
4483,29.3,4.31,4.83,42.14,50.58,8.44,3
4484,74.3,5.74,6.38,35.47,43.87,8.4,3
4485,84.6,5.79,6.19,59.13,72.27,13.14,3
4486,10.0,3.0,3.85,116.67,177.29,60.62,3
4487,40.99,34.2,6.13,140.53,281.01,140.48,3
4488,57.83,27.24,5.68,88.35,142.54,54.19,3
4489,54.24,23.8,5.21,43.53,56.15,12.62,3
4490,50.44,15.97,4.73,72.86,106.44,33.58,2
4491,42.48,10.9,5.12,88.87,157.36,68.49,2
4492,48.7,9.14,5.29,99.42,174.35,74.93,3
4493,54.99,35.5,5.52,114.96,213.72,98.76,3
4494,57.05,23.47,4.88,84.92,134.94,50.02,3
4495,63.76,31.53,4.66,65.68,96.83,31.15,2
4496,47.9,21.61,4.67,81.73,129.79,48.06,3
4497,56.58,20.41,4.65,85.09,145.96,60.87,2
4498,40.32,15.82,5.34,93.97,179.65,85.68,3
4499,44.94,34.41,6.92,127.78,282.85,155.07,3
4500,77.37,30.4,9.27,118.55,260.67,142.12,3
4501,75.88,43.03,12.03,127.83,270.03,142.2,4
4502,88.49,66.8,10.79,118.87,213.49,94.62,2
4503,42.77,16.3,11.04,89.41,150.89,61.48,4
4504,99.3,72.11,9.53,68.04,102.75,34.71,3
4505,82.26,45.87,9.31,57.45,76.87,19.42,3
4506,88.43,46.42,8.81,56.89,70.95,14.06,3
4507,78.45,39.02,7.73,70.97,90.06,19.09,3
4508,75.83,35.21,7.33,90.97,134.82,43.85,3
4509,66.88,35.19,6.26,196.14,451.02,254.88,4
4510,97.34,57.58,6.73,152.72,335.26,182.54,4
4511,97.51,44.31,6.02,161.14,356.77,195.63,4
4512,98.48,56.24,5.99,135.32,291.35,156.03,4
4513,103.59,57.81,6.11,126.8,270.42,143.62,4
4514,106.09,73.58,6.56,130.99,287.96,156.97,4
4515,105.16,75.44,6.99,112.28,230.53,118.25,4
4516,90.72,61.72,5.82,74.78,121.17,46.39,4
4517,67.34,66.94,5.87,68.71,110.84,42.13,3
4518,65.04,52.05,7.32,82.08,147.19,65.11,3
4519,63.53,31.34,7.12,101.54,196.27,94.73,3
4520,72.47,38.46,6.6,141.02,308.38,167.36,3
4521,72.5,38.69,7.11,120.5,260.45,139.95,3
4522,60.84,45.58,6.93,96.65,191.51,94.86,3
4523,62.83,27.79,7.19,83.41,147.95,64.54,3
4524,75.33,54.79,7.19,87.6,145.17,57.57,3
4525,71.59,54.74,6.39,92.63,146.87,54.24,3
4526,63.53,53.58,5.97,87.63,130.74,43.11,3
4527,69.02,47.86,5.21,58.22,79.45,21.23,3
4528,53.96,45.3,4.97,42.37,51.38,9.01,3
4529,41.06,38.29,4.98,57.36,70.03,12.67,3
4530,54.12,27.12,4.69,87.48,122.28,34.8,3
4531,56.25,43.51,5.79,117.12,201.75,84.63,3
4532,67.2,28.23,5.62,131.59,246.97,115.38,3
4533,86.96,41.17,5.68,107.32,184.37,77.05,3
4534,75.35,49.72,5.38,94.75,155.97,61.22,3
4535,63.44,54.34,4.97,95.59,159.29,63.7,3
4536,57.24,52.3,5.08,92.75,149.97,57.22,3
4537,59.35,44.07,6.26,84.17,131.86,47.69,3
4538,53.39,30.14,6.45,75.02,111.57,36.55,3
4539,50.27,35.96,6.15,65.06,88.54,23.48,3
4540,48.7,32.68,5.55,60.24,79.36,19.12,3
4541,35.29,33.92,5.93,61.59,90.35,28.76,2
4542,44.23,20.46,5.55,60.48,92.16,31.68,3
4543,52.38,38.08,6.38,72.35,126.77,54.42,2
4544,33.85,28.27,7.05,75.99,132.53,56.54,3
4545,50.64,40.94,8.27,100.19,196.27,96.08,3
4546,38.88,31.96,8.47,108.76,217.69,108.93,3
4547,32.58,23.76,7.23,119.09,243.95,124.86,3
4548,37.11,36.96,7.81,105.66,201.37,95.71,3
4549,42.1,30.56,7.09,58.7,81.73,23.03,2
4550,40.78,20.32,7.2,54.94,75.89,20.95,2
4551,38.28,15.38,6.71,33.42,41.82,8.4,2
4552,42.86,14.74,6.22,40.49,50.45,9.96,2
4553,31.02,12.17,6.66,50.69,61.51,10.82,3
4554,33.43,10.94,6.42,106.69,174.37,67.68,3
4555,43.84,24.7,6.74,145.84,274.27,128.43,3
4556,43.45,20.29,6.52,141.07,264.96,123.89,3
4557,75.48,17.72,6.75,107.0,187.1,80.1,3
4558,70.36,29.34,5.99,77.1,109.47,32.37,3
4559,58.8,27.81,8.17,112.53,213.47,100.94,3
